title,price,location,room,bath,size,type,purpose,updated,link
"An Excellent Office Is Vacant Right Now For Rental Purpose At Malibagh, Which Is 3000 Sq Ft",90 Thousand,"Malibagh, Dhaka",,,"3,000 sqft",Office,For Rent,23 June 2023,https://www.bproperty.com//en/property/details-3699017.html
650 Square Feet Commercial Space For Rent In Mirpur-1,20 Thousand,"Block F, Section 1, Mirpur, Dhaka",,,650 sqft,Office,For Rent,23 November 2021,https://www.bproperty.com//en/property/details-3657746.html
4500 Sq Ft Office Is To Rent At Shahjadpur,4.14 Lakh,"Badda, Dhaka",,,"4,500 sqft",Office,For Rent,21 June 2022,https://www.bproperty.com//en/property/details-3377787.html
"4000 Square Feet Commercial Office Space For Rent In 28 No. Pathantooly Ward, With Amazing Business Opportunities",2.24 Lakh,"Double Mooring, Chattogram",,,"4,000 sqft",Office,For Rent,28 December 2021,https://www.bproperty.com//en/property/details-5075564.html
Planned Working Area At Paribagh Near Sonargaon Road Is Ready For Rent,4.5 Lakh,"Paribagh, Dhaka",,,"6,500 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1922805.html
1600 Sq. Ft. Commercial Office In East Nasirabad Near Bangladesh Women's Association Is Ready For Rent,3.48 Lakh,"East Nasirabad, Chattogram",,,"1,600 sqft",Office,For Rent,5 October 2021,https://www.bproperty.com//en/property/details-1966114.html
Deal With Your Business In 2668 Sq Ft Office With A Convenient To Rent In Bashabo Area Near To Bashabo Post Office,1.38 Lakh,"Bashabo, Dhaka",,,"2,668 sqft",Office,For Rent,15 March 2020,https://www.bproperty.com//en/property/details-2010711.html
1200 Sq Ft Office For Rent In Bagmoniram Nearby Bagmoniram Jame Masjid,72 Thousand,"15 No. Bagmoniram Ward, Chattogram",,,"1,200 sqft",Office,For Rent,20 September 2020,https://www.bproperty.com//en/property/details-2064770.html
"400 Sq Ft Commercial Office Waiting To Be Rented In DIT Road, Malibagh",22 Thousand,"Malibagh, Dhaka",,,400 sqft,Office,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-4083019.html
"Best Location For Your Office, This 1700 Sq Ft Commercial Office Is Ready To Rent At Gulshan 2",1.7 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"1,700 sqft",Office,For Rent,4 June 2023,https://www.bproperty.com//en/property/details-5544039.html
See This Office Space For Rent Located In Tejgaon Near To South Begunbari Jama Masjid.,4.8 Lakh,"Tejgaon, Dhaka",,,"3,200 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1928642.html
Set Up Your New Office In The Location Of Uttara Nearby Carnival Public School For Rent,1.98 Lakh,"Sector 3, Uttara, Dhaka",,,"3,300 sqft",Office,For Rent,17 July 2021,https://www.bproperty.com//en/property/details-2007663.html
Office For Rent In Dhanmondi Near Dhanmondi Jame Masjid,6.63 Lakh,"Dhanmondi, Dhaka",,,"5,300 sqft",Office,For Rent,25 October 2022,https://www.bproperty.com//en/property/details-1929052.html
Deal With Your Business in 2750 Sq Ft Office with a Convenient To Rent in Aftab Nagar,1.65 Lakh,"Block C, Aftab Nagar, Dhaka",,,"2,750 sqft",Office,For Rent,8 January 2022,https://www.bproperty.com//en/property/details-4736120.html
Deal With Your Business in 4300 Sq Ft Office with a Convenient To Rent in Mirpur 6,3.87 Lakh,"Block C, Section 6, Mirpur, Dhaka",,,"4,300 sqft",Office,For Rent,26 October 2022,https://www.bproperty.com//en/property/details-3264963.html
"Commercial Office Of 3500 Sq Ft To Rent, Right In The Area Of Bahaddarhat",2.3 Lakh,"Bahaddarhat, 4 No Chandgaon Ward, Chattogram",,,"3,500 sqft",Office,For Rent,6 November 2021,https://www.bproperty.com//en/property/details-4175254.html
Need New Office Space? Check This Readily Available Lucrative Business Space Up For Rent In Elephant Road,60 Thousand,"New Market, Dhaka",,,"1,350 sqft",Office,For Rent,22 May 2023,https://www.bproperty.com//en/property/details-4176958.html
1400 Sq Ft Commercial Space With Essential Commercial Utilities Is For Rent In Halishahar,42 Thousand,"Halishahar, Chattogram",,,"1,400 sqft",Office,For Rent,23 January 2022,https://www.bproperty.com//en/property/details-5436814.html
Near Sonargaon Road An Office Is Ready For Rent In Paribagh,6.5 Lakh,"Paribagh, Dhaka",,,"6,500 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1922808.html
"Available For Rental Purpose, This 9416 Sq. Ft. Office In Naya Paltan",23.54 Lakh,"Naya Paltan, Motijheel, Dhaka",,,"9,416 sqft",Office,For Rent,9 January 2023,https://www.bproperty.com//en/property/details-4259455.html
"See This Office Space Of 3450 Sq. Ft Is For Rent Located In DIT Extension Road, Fakirapool",3.79 Lakh,"Fakirapool, Motijheel, Dhaka",,,"3,450 sqft",Office,For Rent,21 September 2020,https://www.bproperty.com//en/property/details-2065832.html
4300 Sq Ft Commercial Office Space For Rent At Mirpur Section-6.,3.01 Lakh,"Block C, Section 6, Mirpur, Dhaka",,,"4,300 sqft",Office,For Rent,26 October 2022,https://www.bproperty.com//en/property/details-3264964.html
6000 Sq Ft Commercial Space Is Ready For Rent At Gulshan 2,8 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"6,000 sqft",Office,For Rent,22 June 2021,https://www.bproperty.com//en/property/details-3900361.html
In Gulshan 1 Near Modhumoti Bank Ltd. this Office Space Up For Rent.,4.25 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"2,500 sqft",Office,For Rent,28 February 2023,https://www.bproperty.com//en/property/details-1923485.html
Take A Look At This 3000 Square Feet Commercial Office Space For Rent In CDA Avenue,3.33 Lakh,"Muradpur, Chattogram",,,"3,000 sqft",Office,For Rent,24 November 2020,https://www.bproperty.com//en/property/details-3959888.html
1050 Sq Ft Commercial Space Is Available For Rent At Elephant Road,50 Thousand,"New Market, Dhaka",,,"1,050 sqft",Office,For Rent,13 March 2023,https://www.bproperty.com//en/property/details-3574164.html
3000 SQ FT office is set to get rented sited at Muradpur,3.36 Lakh,"Muradpur, Chattogram",,,"3,000 sqft",Office,For Rent,24 November 2020,https://www.bproperty.com//en/property/details-3959890.html
Deal With Your Business in 2108 Sq Ft Office For Rent in Motijheel,1.69 Lakh,"Motijheel, Dhaka",,,"2,108 sqft",Office,For Rent,9 March 2022,https://www.bproperty.com//en/property/details-4214532.html
A Commercial Space Is Available For Rent Which Is Located In Uttara Nearby Uttara Adhunik Medical College And Hospital,2.64 Lakh,"Uttara, Dhaka",,,"2,200 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1904924.html
"5000 Sq Ft Commercial Office Is Available For Rent At Agrabad, Double Mooring",4 Lakh,"Double Mooring, Chattogram",,,"5,000 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5416799.html
"Prominent Location And Splendid Outlook, This Office Space Is Up For Rent In Double Mooring",4 Lakh,"Double Mooring, Chattogram",,,"5,000 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5416801.html
1500 Sq Ft Office Arena For Rent In The Thriving Location Of 11 No. South Kattali Ward,90 Thousand,"11 No. South Kattali Ward, Chattogram",,,"1,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5502920.html
Rent This 2000 Square Feet Business Space Available In Uttara-9,2 Lakh,"Sector 9, Uttara, Dhaka",,,"2,000 sqft",Office,For Rent,4 August 2022,https://www.bproperty.com//en/property/details-5500861.html
Grab This 1500 Sq Ft Desirable Office Arena For Rent At 11 No. South Kattali Ward,90 Thousand,"11 No. South Kattali Ward, Chattogram",,,"1,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5502918.html
This 432 Sq Ft Office Space In Double Mooring Is For Rent,19 Thousand,"Double Mooring, Chattogram",,,432 sqft,Office,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-5388297.html
A 1200 Square Feet Commercial Office For Rent Available At Agrabad Access Road.,72 Thousand,"Double Mooring, Chattogram",,,"1,200 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-4910580.html
Property For Rent In Banani – 1750 Sq Ft Office,2.1 Lakh,"Banani, Dhaka",,,"1,750 sqft",Office,For Rent,23 November 2022,https://www.bproperty.com//en/property/details-5535829.html
"Visit This 3000 Sq Ft Office Area Up For Rent At Double Mooring, Agrabadchattogram.",2.5 Lakh,"Double Mooring, Chattogram",,,"3,000 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5416798.html
See This Office Space For Rent Located In Gulshan 1 Near To BASIC Bank Limited,3 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"2,400 sqft",Office,For Rent,20 December 2022,https://www.bproperty.com//en/property/details-1939442.html
Deal With This Amazing 5000 Sq Ft Office Arena For Rent At Double Mooring,4 Lakh,"Double Mooring, Chattogram",,,"5,000 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5543039.html
"3000 Sq Ft Office Space For Rent At Double Mooring, Agrabad",2.5 Lakh,"Double Mooring, Chattogram",,,"3,000 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5416800.html
Visit This 3500 Sq Ft Office Space For Rent At Halishahar Road,2.1 Lakh,"11 No. South Kattali Ward, Chattogram",,,"3,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5502919.html
Office Space Of 3500 Sq Ft Is Set For Rent At 11 No South Kattali Ward,2.1 Lakh,"11 No. South Kattali Ward, Chattogram",,,"3,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5502921.html
"Build Your Office In This 3300 Sq Ft Commercial Space For Rent At Double Mooring, Sheikh Mujib Road",1.49 Lakh,"Double Mooring, Chattogram",,,"3,300 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5022654.html
A Well-defined Office Of 3500 Sq Ft Is Available For Rent In Double Mooring,4.2 Lakh,"Double Mooring, Chattogram",,,"3,500 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5394165.html
Office for Rent in Bagmoniram close to Bagmoniram Jame Masjid,60 Thousand,"15 No. Bagmoniram Ward, Chattogram",,,"2,200 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1931435.html
"Get This Wonderful 3500 Sq Feet Commercial Space For Rent In Middle Badda, Link Road",2.27 Lakh,"Middle Badda, Badda, Dhaka",,,"3,500 sqft",Office,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-5387855.html
We Are Happy To Presents This 2374 Sq Ft Fitted Office Located In Boro Maghbazar For Rent,95 Thousand,"Boro Maghbazar, Maghbazar, Dhaka",,,"2,374 sqft",Office,For Rent,17 July 2023,https://www.bproperty.com//en/property/details-3403153.html
Masterful And Very Ample Commercial Space Is Vacant For Rent In Motijheel Near To Motijheel Police Station,1.15 Lakh,"Motijheel, Dhaka",,,"2,300 sqft",Office,For Rent,13 September 2021,https://www.bproperty.com//en/property/details-1944276.html
Next To Enayet Bazar Mohila College 4700 Sq Ft Office Space Is Ready To Rent In Jubilee Road,3.76 Lakh,"22 No. Enayet Bazaar Ward, Chattogram",,,"4,700 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5294281.html
A Commercial Space Of 2000 Sq Ft Is Available For Rent In Khulshi Nearby Khulshi Police Station,2.2 Lakh,"Khulshi, Chattogram",,,"2,000 sqft",Office,For Rent,18 October 2020,https://www.bproperty.com//en/property/details-2084584.html
See This Office Space For Rent Located In Paribagh Near To Eastern Bank Limited,6.5 Lakh,"Paribagh, Dhaka",,,"6,500 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1922806.html
Take a Look at This 2108 Sq Ft Office to Rent in Motijheel,1.69 Lakh,"Motijheel, Dhaka",,,"2,108 sqft",Office,For Rent,9 March 2022,https://www.bproperty.com//en/property/details-5387357.html
Have A Look At This 7600 Sq Ft Rental Office In Tejgaon Industrial Area,7.6 Lakh,"Tejgaon, Dhaka",,,"7,500 sqft",Office,For Rent,12 December 2022,https://www.bproperty.com//en/property/details-5522113.html
5000 Sq Ft Commercial Space For Rent In Shegunbagicha,4.5 Lakh,"Shegunbagicha, Dhaka",,,"5,000 sqft",Office,For Rent,16 August 2022,https://www.bproperty.com//en/property/details-1934628.html
"For Your Well-done Business An Office Of 3206 Sq Ft Is Ready For Rent In Satmasjid Road, Dhanmondi",2.5 Lakh,"Dhanmondi, Dhaka",,,"3,206 sqft",Office,For Rent,18 July 2023,https://www.bproperty.com//en/property/details-4889277.html
A Standard Office Space Is For Rent Located In Motijheel Near To Eastern Bank Limited (EBL),1.37 Lakh,"Motijheel, Dhaka",,,"3,050 sqft",Office,For Rent,10 January 2022,https://www.bproperty.com//en/property/details-1945468.html
Check This Nice 6468 Sq Ft Office For Rent At Agrabad Commercial Area,2.91 Lakh,"South Agrabad, Double Mooring, Chattogram",,,"6,468 sqft",Office,For Rent,6 June 2022,https://www.bproperty.com//en/property/details-2040068.html
4700 Sq Ft Office Space Is Ready To Rent Close To Enayet Bazar Mohila College,3.76 Lakh,"22 No. Enayet Bazaar Ward, Chattogram",,,"4,700 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5294282.html
A Rightly Planned 900 Sq Ft Office Is Found For Rent In Bayazid,12 Thousand,"Bayazid, Chattogram",,,900 sqft,Office,For Rent,10 January 2022,https://www.bproperty.com//en/property/details-5433466.html
"Fully Fitted Office Space Of 2200 Sq Ft Is Ready To Rent In ECB Chattar, Cantonment",3.38 Lakh,"Cantonment, Dhaka",,,"2,200 sqft",Office,For Rent,25 July 2023,https://www.bproperty.com//en/property/details-5578707.html
"Take This 787 Sq Ft Rental Property As Your Office Located At Dit Extension Road, Motijheel",62.96 Thousand,"Fakirapool, Motijheel, Dhaka",,,787 sqft,Office,For Rent,9 March 2022,https://www.bproperty.com//en/property/details-5421653.html
"We Are Presenting This 2200 Sq Ft Office For Rent Which Is Located In ECB Chattar, Cantonment",3.38 Lakh,"Cantonment, Dhaka",,,"2,200 sqft",Office,For Rent,25 July 2023,https://www.bproperty.com//en/property/details-5578708.html
Wonderful Commercial Office Of 2610 Sq Ft Is Available For Rent In Dhanmondi,3.2 Lakh,"Dhanmondi, Dhaka",,,"2,610 sqft",Office,For Rent,11 July 2023,https://www.bproperty.com//en/property/details-4052452.html
"Do Not Let Go The Chance Of Renting This 850 Sq Ft Office In Khilgaon, Atish Deepankar Road",30 Thousand,"Khilgaon, Dhaka",,,850 sqft,Office,For Rent,8 January 2022,https://www.bproperty.com//en/property/details-3960265.html
An Office Space Of 2200 Sq. Ft Is Vacant For Rent In Uttara Near To Milestone School and College,1.2 Lakh,"Sector 7, Uttara, Dhaka",,,"2,200 sqft",Office,For Rent,31 May 2022,https://www.bproperty.com//en/property/details-2008242.html
"800 Square Feet Of Great Office Space Is For Rent In Mirpur, East Monipur",25 Thousand,"East Monipur, Mirpur, Dhaka",,,800 sqft,Office,For Rent,16 August 2023,https://www.bproperty.com//en/property/details-4843540.html
2500 Sq Ft Commercial Office Space Is Up For Rent At Dhanmondi Close To Darul Ihsan University,3.75 Lakh,"Dhanmondi, Dhaka",,,"2,500 sqft",Office,For Rent,27 April 2022,https://www.bproperty.com//en/property/details-5420350.html
This Suitable 5000 Sq Ft Office Space Is Waiting To Get Rented At Double Mooring,1.5 Lakh,"Double Mooring, Chattogram",,,"5,000 sqft",Office,For Rent,17 November 2020,https://www.bproperty.com//en/property/details-4910581.html
Well Fitted Commercial Office Apartment Property At New Market Is Available For Rent With Satisfactory Price,40 Thousand,"New Market, Dhaka",,,"1,300 sqft",Office,For Rent,2 January 2023,https://www.bproperty.com//en/property/details-3445483.html
"Make This 4700 Sq Ft Rental Office Your Business Location, Which Is Located In 22 No. Enayet Bazaar Ward",3.76 Lakh,"22 No. Enayet Bazaar Ward, Chattogram",,,"4,700 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5294275.html
4700 Sq Ft Office Space Is Ready To Rent In Jubilee Road Close To Enayet Bazar Mohila College,3.76 Lakh,"22 No. Enayet Bazaar Ward, Chattogram",,,"4,700 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5294280.html
Well-developed 5500 Sq. Ft Commercial Space Up For Rent In Motijheel,4.4 Lakh,"Motijheel, Dhaka",,,"5,500 sqft",Office,For Rent,8 February 2022,https://www.bproperty.com//en/property/details-5426692.html
"A Robustly Built 2750 Sq Ft Office Space Is Up For Rent In Uttara, Sector 1 Near Uttara Club Limited",1.38 Lakh,"Sector 1, Uttara, Dhaka",,,"2,750 sqft",Office,For Rent,3 June 2023,https://www.bproperty.com//en/property/details-3298538.html
Set Up Your New 1500 Sq. ft Office In The Location Of Uttara Nearby Milestone School And College For Rent .,50 Thousand,"Sector 7, Uttara, Dhaka",,,"1,500 sqft",Office,For Rent,13 December 2022,https://www.bproperty.com//en/property/details-2020680.html
Take A Look At This 1250 Sq. ft Commercial Office For Rent At Motijheel Road,75 Thousand,"Motijheel, Dhaka",,,"1,250 sqft",Office,For Rent,22 March 2022,https://www.bproperty.com//en/property/details-5043095.html
2200 Sq Ft Office Space Up For Rent At Kamlapur,1.54 Lakh,"Kamlapur, Motijheel, Dhaka",,,"2,200 sqft",Office,For Rent,11 July 2021,https://www.bproperty.com//en/property/details-5196421.html
"2730 Sq. Ft. Remarkable Commercial Office Space Available For Rent In Kakrail, Vip Road",1.36 Lakh,"Kakrail, Dhaka",,,"2,730 sqft",Office,For Rent,29 August 2022,https://www.bproperty.com//en/property/details-3393220.html
