title,price,location,room,bath,size,type,purpose,updated,link
"2475 Sq Ft Wonderful Flat For Rent In Mohakhali, School Road",35 Thousand,"Mohakhali, Dhaka",3 Beds,4 Baths,"2,475 sqft",Apartment,For Rent,17 May 2023,https://www.bproperty.com//en/property/details-4300029.html
"A Nicely Constructed Apartment Of 900 Sq Ft Is Available Right Now For Rent In Block C, Khilgaon",17 Thousand,"Khilgaon, Dhaka",2 Beds,2 Baths,900 sqft,Apartment,For Rent,27 May 2023,https://www.bproperty.com//en/property/details-3997453.html
"1800 Square Feet Flat For Rent In Banasree, Block G",35 Thousand,"Block G, Banasree, Dhaka",4 Beds,4 Baths,"1,800 sqft",Apartment,For Rent,19 May 2023,https://www.bproperty.com//en/property/details-5576474.html
"1470 Sq Ft Flat For Rent In Swapnodhara Housing, With Good Home Facilities",20 Thousand,"Swapnodhara Housing, Bochila, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,470 sqft",Apartment,For Rent,20 May 2023,https://www.bproperty.com//en/property/details-5576677.html
A Perfect Flat Of 2600 Sq Ft For Living With Family Is Available For Rent At Baridhara DOHS,60 Thousand,"Baridhara DOHS, Dhaka",4 Beds,5 Baths,"2,600 sqft",Apartment,For Rent,21 May 2023,https://www.bproperty.com//en/property/details-5164560.html
2000 Sq. ft Apartment Is Ready semi-furnished apartment For Rent In Baridhara Dutabash Road.,1.3 Lakh,"Baridhara, Dhaka",2 Beds,2 Baths,"2,000 sqft",Apartment,For Rent,27 April 2022,https://www.bproperty.com//en/property/details-2014999.html
An Apartment Of 1550 Sq. Ft For Rent Is All Set For You To Settle In West Kafrul Close To Halim Foundation Model High School.,30 Thousand,"West Kafrul, Taltola, Dhaka",3 Beds,4 Baths,"1,550 sqft",Apartment,For Rent,22 November 2022,https://www.bproperty.com//en/property/details-2028234.html
"Check This Fine Looking Flat Of 1000 Sq Ft Offered For Rent In Indira Road, Tejgaon",20 Thousand,"Tejgaon, Dhaka",2 Beds,2 Baths,"1,000 sqft",Apartment,For Rent,3 June 2023,https://www.bproperty.com//en/property/details-3735876.html
A Convenient 1200 Sq Ft Home Is Prepared To Be Rented At Banasree,20 Thousand,"Block A, Banasree, Dhaka",3 Beds,2 Baths,"1,200 sqft",Apartment,For Rent,24 May 2023,https://www.bproperty.com//en/property/details-4794521.html
Grab This 1400 Sq Ft Apartment For Rent In North Shahjahanpur,25 Thousand,"Shahjahanpur, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-4055100.html
1300 Square Feet Residential Furnished Apartment For Rent At Rose Valley Residential Area,70 Thousand,"Rose Valley Residential Area, 9 No. North Pahartali Ward, Chattogram",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,4 June 2023,https://www.bproperty.com//en/property/details-2029443.html
"A 880 Sq Ft Ready Flat Is Here For Rent At Indira Road, Tejgaon",25 Thousand,"Tejgaon, Dhaka",2 Beds,2 Baths,880 sqft,Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-4941693.html
"Dwell In This 720 Square Feet Apartment For Rent In Mohammadpur, Aziz Moholla",16 Thousand,"Block F, aziz Moholla, Mohammadpur, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-4321185.html
Deal With This 1771 Square Feet Flat For Rent In Uttar Badda,35 Thousand,"Uttar Badda, Badda, Dhaka",3 Beds,3 Baths,"1,771 sqft",Apartment,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-4392186.html
Your Dream Home Including 3 Bedroom Is Ready To Be Rented At Alkoron,23 Thousand,"31 No. Alkoron Ward, Chattogram",3 Beds,2 Baths,"1,100 sqft",Apartment,For Rent,23 March 2023,https://www.bproperty.com//en/property/details-2037547.html
A Well Designed 2000 Sq Ft Apartment Is Waiting For Rent At Rose Valley Residential Area,30 Thousand,"9 No. North Pahartali Ward, Chattogram",3 Beds,4 Baths,"2,000 sqft",Apartment,For Rent,25 May 2023,https://www.bproperty.com//en/property/details-1795030.html
"A 850 Sq Ft Flat Is Up For Rent In A Well Secured Location Of Sayednagar, East Vatara",14.5 Thousand,"Sayednagar, East Vatara, Vatara, Badda, Dhaka",2 Beds,2 Baths,850 sqft,Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5581415.html
1762 Square Feet Modern Flat For Rent In Uttar Badda,35 Thousand,"Uttar Badda, Badda, Dhaka",3 Beds,3 Baths,"1,762 sqft",Apartment,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-5581376.html
"Find Your Desired Home At This 1250 Sq Ft Well Featured Flat For Rent At Sayednagar, East Vatara",20 Thousand,"Sayednagar, East Vatara, Vatara, Badda, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5581412.html
Property In East Vatara– 1250 Sq Ft Flat For Rent,20 Thousand,"Sayednagar, East Vatara, Vatara, Badda, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5581440.html
"A Perfect Flat Of 1600 Sq Ft For Living With Family Is Available For Rent At Central Road, Dhanmondi",33 Thousand,"Dhanmondi, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,29 May 2023,https://www.bproperty.com//en/property/details-1849149.html
Beautiful And Well-constructed 3000 Sq Ft Full Furnished Flat Is Ready To Rent At Baridhara,1.4 Lakh,"Baridhara, Dhaka",4 Beds,4 Baths,"3,000 sqft",Apartment,For Rent,2 May 2023,https://www.bproperty.com//en/property/details-4645872.html
"1400 Square Feet Apartment For Rent In Adabor, Baitul Aman Housing Society",23 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,2 June 2023,https://www.bproperty.com//en/property/details-3253565.html
Mohammadpur Is Offering You A 850 Square Feet Apartment For Rent,20 Thousand,"Tajmahal Road, Mohammadpur, Dhaka",2 Beds,2 Baths,850 sqft,Apartment,For Rent,29 May 2023,https://www.bproperty.com//en/property/details-3006787.html
"720 Square Feet Apartment Is For Rent In Shyamoli, Pc Culture Housing Society",20 Thousand,"PC Culture Housing Society, Shyamoli, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,29 May 2023,https://www.bproperty.com//en/property/details-3813927.html
"1050 Sq Ft Apartment For Rent In West Merul Road, Merul Badda",25 Thousand,"Merul Badda, Badda, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,31 May 2023,https://www.bproperty.com//en/property/details-2076865.html
"Visit This 800 Sq Ft Flat For A Small Family Is Here Available For Rent In East Raza Bazar Road, Tejgaon",18 Thousand,"Tejgaon, Dhaka",2 Beds,2 Baths,800 sqft,Apartment,For Rent,3 June 2023,https://www.bproperty.com//en/property/details-3324856.html
"Grab This 720 Sq Ft Beautiful Flat Is Vacant For Rent In Baitul Aman Housing Society, Adabor",16 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,4 June 2023,https://www.bproperty.com//en/property/details-5179077.html
"1400 Square Feet Apartment Is Up For Rent In A Friendly Neighborhood Of Ring Road, Shyamoli",30 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,3 June 2023,https://www.bproperty.com//en/property/details-3233484.html
"Look At This 1200 Sq Ft Flat For Rent In Tejgaon, Indira Road",28 Thousand,"Tejgaon, Dhaka",2 Beds,2 Baths,"1,200 sqft",Apartment,For Rent,5 June 2023,https://www.bproperty.com//en/property/details-3440459.html
"Get Comfortable In A 1250 Sq Ft Nice Flat For Rent In Baitul Aman Housing Society, Adabor",25 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,4 June 2023,https://www.bproperty.com//en/property/details-3010279.html
"1350 Sq Ft Apartment Is Ready For Rent In Mirpur, Kallyanpur",20 Thousand,"Kallyanpur, Mirpur, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-3340927.html
"1600 Sq Ft Ready Flat For Rent In Taltola, Khilgaon",26 Thousand,"Khilgaon, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-4402158.html
"A Very Well-fitted Apartment Is Here Sited At Sector 13, Uttara Featuring 2250 Sq Ft Space For Rent",70 Thousand,"Sector 13, Uttara, Dhaka",4 Beds,4 Baths,"2,250 sqft",Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-5583627.html
"We Are Offering A Reasonably Priced Flat For Rent Which Is Featuring 1100 Sq Ft Space In Lake View Road, Dakkhin Paikpara",16 Thousand,"Dakkhin Paikpara, Mirpur, Dhaka",3 Beds,3 Baths,"1,100 sqft",Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-5317402.html
"A Beautifully Constructed Apartment Of 1200 Sq Ft Is Vacant Right Now For Rent In Lake View Road, Dakkhin Paikpara",17 Thousand,"Dakkhin Paikpara, Mirpur, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-5317419.html
720 Square Feet Residential Flat For Rent In Merul Badda Road,18 Thousand,"Merul Badda, Badda, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,1 June 2023,https://www.bproperty.com//en/property/details-3843628.html
We Got A 1150 Sq Ft Flat For Rent In This Dakkhin Paikpara Area Which Is Very Affordable And Lovely.,19 Thousand,"Dakkhin Paikpara, Mirpur, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-5317434.html
"We Bring You A Beautiful And Distinct Flat Of 2250 Sq Ft For Rent In Sector 13, Uttara",70 Thousand,"Sector 13, Uttara, Dhaka",4 Beds,4 Baths,"2,250 sqft",Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-5583628.html
"Reside In This 1800 Square Feet Apartment For Rent In Mohammadpur, Tajmahal Road",40 Thousand,"Mohammadpur, Dhaka",3 Beds,3 Baths,"1,800 sqft",Apartment,For Rent,8 June 2023,https://www.bproperty.com//en/property/details-5502284.html
Property For Rent In Adabor– 1000 Sq Ft Apartment,16 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,000 sqft",Apartment,For Rent,10 June 2023,https://www.bproperty.com//en/property/details-3230046.html
"You’re At The Right Place When You’re Here – 1050 Sq Ft Flat For Rent In Block B, Banasree",20 Thousand,"Block B, Banasree, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,10 June 2023,https://www.bproperty.com//en/property/details-5582060.html
"Make This 1150 Sq Feet Nice Flat Yours, By Renting It In Naya Paltan, Motijheel",25 Thousand,"Naya Paltan, Motijheel, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,11 June 2023,https://www.bproperty.com//en/property/details-3798108.html
"A Relaxing 650 Sq Ft Residential Property Is Up For Rent At Tajmahal Road, Mohammadpur",18 Thousand,"Mohammadpur, Dhaka",2 Beds,1 Bath,650 sqft,Apartment,For Rent,12 June 2023,https://www.bproperty.com//en/property/details-5385915.html
"Grab A 980 Sq Ft Flat For Rent At Kunjobon Road, East Rampura",20 Thousand,"East Rampura, Rampura, Dhaka",3 Beds,3 Baths,980 sqft,Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5581461.html
"1050 Square Feet Apartment With 3 Bedrooms For Rent In Adabor, Baitul Aman Housing Society",15 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,16 June 2023,https://www.bproperty.com//en/property/details-5535491.html
"Meet With A Fascinating 980 Sq Ft Ready Flat For Rent In Kunjobon Road, East Rampura",20 Thousand,"East Rampura, Rampura, Dhaka",3 Beds,3 Baths,980 sqft,Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5581464.html
"At East Rampura, A Suitable Flat Is Up For Rent Which Is 980 Sq Ft",20 Thousand,"East Rampura, Rampura, Dhaka",3 Beds,3 Baths,980 sqft,Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5581462.html
Don’t Waste Your Valuable Time! You Can Take This 1700 Sq Ft Apartment For Rent In Chadra Nagar,25 Thousand,"Chadra Nagar, Bayazid, Chattogram",4 Beds,3 Baths,"1,700 sqft",Apartment,For Rent,27 September 2023,https://www.bproperty.com//en/property/details-5526262.html
"Grab This 1060 Sq Ft Apartment Ready For Rent In Mirpur, Paikpara",15 Thousand,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",3 Beds,2 Baths,"1,060 sqft",Apartment,For Rent,25 June 2023,https://www.bproperty.com//en/property/details-5410778.html
"1250 Square Feet Apartment For Rent In Mohammadpur, Bochila",16 Thousand,"Block B, Future Town, Bochila, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-5585489.html
"Be The Resident Of This Beautiful Flat Of 980 Sq Ft Which Is Vacant Now For Rent At Kunjobon Road, East Rampura",20 Thousand,"East Rampura, Rampura, Dhaka",3 Beds,3 Baths,980 sqft,Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5581463.html
"720 Square Feet Lovely Apartment Is For Rent In Mohammadpur, Bizlymoholla Road",17 Thousand,"Mohammadpur, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,15 June 2023,https://www.bproperty.com//en/property/details-5056920.html
"Visit This Spacious 2350 Sq Ft Apartment For Rent In Uttara, Sector 7",75 Thousand,"Sector 7, Uttara, Dhaka",4 Beds,4 Baths,"2,350 sqft",Apartment,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-4942018.html
"Offering You A 650 Sq Ft Nice Flat For Rent In Salimullah Road, Mohammadpur",16 Thousand,"Mohammadpur, Dhaka",2 Beds,1 Bath,650 sqft,Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-3005170.html
"Modern Home For Residents | 2088 Sq Ft Flat For Rent In Iqbal Road, Mohammadpur",75 Thousand,"Mohammadpur, Dhaka",3 Beds,4 Baths,"2,088 sqft",Apartment,For Rent,11 June 2023,https://www.bproperty.com//en/property/details-5552686.html
A Flat For Residential Purpose In The Hub Of Adabor With 1470 Sq Ft Is Up For Rent.,20 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,470 sqft",Apartment,For Rent,12 June 2023,https://www.bproperty.com//en/property/details-3062311.html
We Are Offering You A 1626 Square Feet Flat For Rent In Uttar Badda,35 Thousand,"Uttar Badda, Badda, Dhaka",3 Beds,3 Baths,"1,626 sqft",Apartment,For Rent,12 June 2023,https://www.bproperty.com//en/property/details-4392185.html
"Start Residing In This 1400 Sq Ft, Properly Developed Flat For Rent In Baitul Aman Housing Society, Adabor",20 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,12 June 2023,https://www.bproperty.com//en/property/details-3062318.html
"Visit This 720 Square Feet Apartment For Rent In Mohammadpur, Aziz Moholla",15.5 Thousand,"Block F, aziz Moholla, Mohammadpur, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-4634558.html
"Checkout This 1350 Sq Ft Apartment Ready For Rent In Mirpur, Paikpara",22 Thousand,"Paikpara, Mirpur, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,16 June 2023,https://www.bproperty.com//en/property/details-3401586.html
"A Nicely Constructed Apartment Of 1050 Sq Ft Is Available Right Now For Rent In Dakkhin Paikpara, Mirpur",19 Thousand,"Dakkhin Paikpara, Mirpur, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,9 June 2023,https://www.bproperty.com//en/property/details-5462069.html
"1600 Square Feet Apartment Is Up For Rent In A Friendly Neighborhood Of Jaha Box Lane, Boro Maghbazar",30 Thousand,"Boro Maghbazar, Maghbazar, Dhaka",3 Beds,4 Baths,"1,600 sqft",Apartment,For Rent,10 June 2023,https://www.bproperty.com//en/property/details-3409060.html
Grab This 1600 Sq Ft Apartment Ready For Rent In Aftab Nagar,25 Thousand,"Block D, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,16 June 2023,https://www.bproperty.com//en/property/details-5583471.html
Grab This 1200 Sq. Ft Apartment Up For Rent At Khulshi Green Housing Society .,15 Thousand,"Khulshi Green Housing Society, Khulshi, Chattogram",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,28 May 2022,https://www.bproperty.com//en/property/details-5493954.html
"Choose This 1100 Sq Ft Apartment Ready For Rent In Mirpur, Paikpara",19 Thousand,"Paikpara, Mirpur, Dhaka",3 Beds,3 Baths,"1,100 sqft",Apartment,For Rent,16 June 2023,https://www.bproperty.com//en/property/details-3401572.html
Uncover Your Place in a 1200 Sq Ft Structurally Well Built House for Rent in Khulshi,15 Thousand,"Khulshi Green Housing Society, Khulshi, Chattogram",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,27 May 2022,https://www.bproperty.com//en/property/details-5493955.html
Contact us to get 1200 SQ FT Flat which is now available in Khulshi for rent,15 Thousand,"Khulshi Green Housing Society, Khulshi, Chattogram",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,27 May 2022,https://www.bproperty.com//en/property/details-5493953.html
Property In Khulshi Green Housing Society – 1200 Sq Ft Flat For Rent,15 Thousand,"Khulshi Green Housing Society, Khulshi, Chattogram",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,28 May 2022,https://www.bproperty.com//en/property/details-5493952.html
Grab This 1350 Sq Ft Comfortable Flat Up For Rent At 7 No. West Sholoshohor Ward,23 Thousand,"7 No. West Sholoshohor Ward, Chattogram",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,21 December 2022,https://www.bproperty.com//en/property/details-4713624.html
For Rental Purpose 1500 Sq Ft Flat Is Now Up To Rent In Agargaon,30 Thousand,"Taltola, Agargaon, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,27 November 2022,https://www.bproperty.com//en/property/details-4022184.html
Dwell In This 1500 Square Feet Apartment For Rent In Adabor,25 Thousand,"Block C, Mansurabad Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-4177624.html
"1500 Squarefeet Apartment For Rent In Mansurabad Housing Society, Adabor",23 Thousand,"Block C, Mansurabad Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-4177635.html
"Pass Your Times Joyfully In This 1450 Sq Ft Apartment For Rent At Nasirabad Properties Residential Area, Khulshi",25 Thousand,"Nasirabad Properties Residential Area, Khulshi, Chattogram",3 Beds,3 Baths,"1,450 sqft",Apartment,For Rent,2 August 2022,https://www.bproperty.com//en/property/details-4703362.html
"This Comfy Flat Is Vacant Right Now For Rent In Nandan Kanan, Which Is 1300 Sq Ft",26 Thousand,"Nandan Kanan, 22 No. Enayet Bazaar Ward, Chattogram",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,11 December 2022,https://www.bproperty.com//en/property/details-3754023.html
1200 Square Feet Apartment For Rent In The Great Location Of Agargaon,25 Thousand,"Agargaon, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,21 December 2022,https://www.bproperty.com//en/property/details-4819066.html
